codepoint,strokes,radical_codepoint,radical_strokes
32920,9,32905,6
32921,9,32905,6
32922,9,32905,6
32923,9,32905,6
32924,9,32905,6
32925,9,32905,6
157239,9,32905,6
32926,9,32905,6
17359,9,32905,6
157241,9,32905,6
157240,9,32905,6
157244,9,32905,6
157246,9,32905,6
157245,9,32905,6
32946,9,32905,6
17360,10,32905,6
17361,10,32905,6
17362,10,32905,6
32929,10,32905,6
32930,10,32905,6
17363,10,32905,6
32931,10,32905,6
157247,10,32905,6
32932,10,32905,6
32933,10,32905,6
32934,10,32905,6
157248,10,32905,6
17364,10,32905,6
17365,10,32905,6
157249,10,32905,6
32935,10,32905,6
157250,10,32905,6
32936,10,32905,6
32937,10,32905,6
17366,10,32905,6
32938,10,32905,6
32939,10,32905,6
32940,10,32905,6
32942,10,32905,6
157251,10,32905,6
157252,10,32905,6
157253,10,32905,6
157254,10,32905,6
32943,10,32905,6
32944,10,32905,6
32945,10,32905,6
17367,10,32905,6
17368,10,32905,6
157255,10,32905,6
32947,10,32905,6
17369,10,32905,6
32948,10,32905,6
32949,10,32905,6
32950,10,32905,6
32951,10,32905,6
32952,10,32905,6
32953,10,32905,6
32954,10,32905,6
17370,10,32905,6
157256,10,32905,6
157257,10,32905,6
157258,10,32905,6
157273,10,32905,6
157272,10,32905,6
157288,10,32905,6
157280,10,32905,6
157259,10,32905,6
157275,10,32905,6
17371,10,32905,6
157270,10,32905,6
157289,10,32905,6
157287,10,32905,6
157282,10,32905,6
32955,10,32905,6
157279,10,32905,6
157281,10,32905,6
135900,11,32905,6
32962,11,32905,6
32963,11,32905,6
32964,11,32905,6
157290,11,32905,6
17374,11,32905,6
32965,11,32905,6
157291,11,32905,6
32966,11,32905,6
17375,11,32905,6
32967,11,32905,6
32968,11,32905,6
157292,11,32905,6
32969,11,32905,6
32970,11,32905,6
157293,11,32905,6
32971,11,32905,6
32972,11,32905,6
17376,11,32905,6
157294,11,32905,6
157295,11,32905,6
32973,11,32905,6
32974,11,32905,6
32975,11,32905,6
157296,11,32905,6
17377,11,32905,6
32976,11,32905,6
32977,11,32905,6
157297,11,32905,6
157298,11,32905,6
32978,11,32905,6
32979,11,32905,6
32980,11,32905,6
32981,11,32905,6
32982,11,32905,6
17378,11,32905,6
32983,11,32905,6
157299,11,32905,6
32984,11,32905,6
32985,11,32905,6
157300,11,32905,6
157301,11,32905,6
32986,11,32905,6
17379,11,32905,6
32987,11,32905,6
17380,11,32905,6
32988,11,32905,6
32989,11,32905,6
32990,11,32905,6
32991,11,32905,6
32992,11,32905,6
32993,11,32905,6
32994,11,32905,6
157302,11,32905,6
157303,11,32905,6
32995,11,32905,6
32996,11,32905,6
32997,11,32905,6
17381,11,32905,6
32998,11,32905,6
157304,11,32905,6
157305,11,32905,6
157306,11,32905,6
157307,11,32905,6
157320,11,32905,6
157338,11,32905,6
157329,11,32905,6
157331,11,32905,6
157330,11,32905,6
157336,11,32905,6
157337,11,32905,6
157325,11,32905,6
157308,11,32905,6
157326,11,32905,6
157327,11,32905,6
15157,12,32905,6
157341,12,32905,6
17382,12,32905,6
33005,12,32905,6
17383,12,32905,6
33006,12,32905,6
157342,12,32905,6
33007,12,32905,6
33008,12,32905,6
33009,12,32905,6
33010,12,32905,6
33011,12,32905,6
33012,12,32905,6
33013,12,32905,6
157343,12,32905,6
157344,12,32905,6
33015,12,32905,6
33016,12,32905,6
17384,12,32905,6
33017,12,32905,6
17385,12,32905,6
33018,12,32905,6
157345,12,32905,6
17388,12,32905,6
33019,12,32905,6
157346,12,32905,6
157347,12,32905,6
33020,12,32905,6
33021,12,32905,6
157348,12,32905,6
33022,12,32905,6
33023,12,32905,6
33024,12,32905,6
157349,12,32905,6
157350,12,32905,6
33025,12,32905,6
33026,12,32905,6
33027,12,32905,6
33028,12,32905,6
33029,12,32905,6
33030,12,32905,6
33031,12,32905,6
33032,12,32905,6
33033,12,32905,6
157351,12,32905,6
33034,12,32905,6
17386,12,32905,6
157352,12,32905,6
157353,12,32905,6
17387,12,32905,6
157354,12,32905,6
157355,12,32905,6
157356,12,32905,6
157357,12,32905,6
157371,12,32905,6
157392,12,32905,6
157395,12,32905,6
157394,12,32905,6
157391,12,32905,6
157378,12,32905,6
157373,12,32905,6
157393,12,32905,6
157390,12,32905,6
157377,12,32905,6
157379,12,32905,6
157381,12,32905,6
157358,12,32905,6
33044,12,32905,6
157380,12,32905,6
173516,12,32905,6
33045,13,32905,6
157396,13,32905,6
33046,13,32905,6
33047,13,32905,6
33048,13,32905,6
33049,13,32905,6
157397,13,32905,6
33050,13,32905,6
33051,13,32905,6
33052,13,32905,6
157398,13,32905,6
33053,13,32905,6
33054,13,32905,6
17391,13,32905,6
157399,13,32905,6
157400,13,32905,6
33055,13,32905,6
17392,13,32905,6
17393,13,32905,6
157401,13,32905,6
33056,13,32905,6
33057,13,32905,6
17394,13,32905,6
17395,13,32905,6
17396,13,32905,6
17397,13,32905,6
157402,13,32905,6
17398,13,32905,6
33058,13,32905,6
33059,13,32905,6
33060,13,32905,6
33061,13,32905,6
33062,13,32905,6
17399,13,32905,6
33063,13,32905,6
33064,13,32905,6
157403,13,32905,6
157404,13,32905,6
33065,13,32905,6
33066,13,32905,6
157405,13,32905,6
157406,13,32905,6
33067,13,32905,6
33068,13,32905,6
33069,13,32905,6
33070,13,32905,6
33071,13,32905,6
33072,13,32905,6
157407,13,32905,6
157408,13,32905,6
157409,13,32905,6
157410,13,32905,6
157411,13,32905,6
157412,13,32905,6
157413,13,32905,6
157414,13,32905,6
157444,13,32905,6
157443,13,32905,6
17401,13,32905,6
157442,13,32905,6
157415,13,32905,6
157417,13,32905,6
17400,13,32905,6
157426,13,32905,6
157427,13,32905,6
157428,13,32905,6
157424,13,32905,6
157431,13,32905,6
157430,13,32905,6
157441,13,32905,6
157446,14,32905,6
157447,14,32905,6
33081,14,32905,6
33082,14,32905,6
33083,14,32905,6
17405,14,32905,6
157448,14,32905,6
17406,14,32905,6
33085,14,32905,6
33086,14,32905,6
157449,14,32905,6
33087,14,32905,6
17407,14,32905,6
33088,14,32905,6
157450,14,32905,6
33089,14,32905,6
33090,14,32905,6
17408,14,32905,6
33091,14,32905,6
157451,14,32905,6
157452,14,32905,6
33092,14,32905,6
157453,14,32905,6
17409,14,32905,6
33093,14,32905,6
157454,14,32905,6
17410,14,32905,6
157455,14,32905,6
157456,14,32905,6
157457,14,32905,6
15161,14,32905,6
33094,14,32905,6
17420,14,32905,6
33095,14,32905,6
157458,14,32905,6
17411,14,32905,6
17412,14,32905,6
33096,14,32905,6
17413,14,32905,6
17414,14,32905,6
33097,14,32905,6
17415,14,32905,6
33098,14,32905,6
33099,14,32905,6
33100,14,32905,6
17416,14,32905,6
33101,14,32905,6
157459,14,32905,6
33102,14,32905,6
33103,14,32905,6
157460,14,32905,6
33104,14,32905,6
33105,14,32905,6
33106,14,32905,6
17417,14,32905,6
33107,14,32905,6
33108,14,32905,6
33109,14,32905,6
157461,14,32905,6
157462,14,32905,6
17418,14,32905,6
33110,14,32905,6
157463,14,32905,6
157464,14,32905,6
157465,14,32905,6
157466,14,32905,6
157467,14,32905,6
157523,14,32905,6
157493,14,32905,6
157519,14,32905,6
157520,14,32905,6
33111,14,32905,6
157496,14,32905,6
157499,14,32905,6
157527,14,32905,6
157524,14,32905,6
157526,14,32905,6
157522,14,32905,6
157498,14,32905,6
157482,14,32905,6
157484,14,32905,6
157488,14,32905,6
157521,14,32905,6
157525,14,32905,6
157528,14,32905,6
157501,14,32905,6
157503,14,32905,6
157468,14,32905,6
157530,15,32905,6
157531,15,32905,6
157532,15,32905,6
33115,15,32905,6
33116,15,32905,6
33117,15,32905,6
157533,15,32905,6
33118,15,32905,6
17421,15,32905,6
157534,15,32905,6
33119,15,32905,6
157535,15,32905,6
17422,15,32905,6
33120,15,32905,6
33121,15,32905,6
33122,15,32905,6
33123,15,32905,6
17423,15,32905,6
157536,15,32905,6
17424,15,32905,6
33124,15,32905,6
33125,15,32905,6
157537,15,32905,6
17425,15,32905,6
33126,15,32905,6
33127,15,32905,6
157538,15,32905,6
157539,15,32905,6
33128,15,32905,6
157540,15,32905,6
157541,15,32905,6
17426,15,32905,6
17427,15,32905,6
17428,15,32905,6
157542,15,32905,6
33129,15,32905,6
157543,15,32905,6
33130,15,32905,6
157544,15,32905,6
33131,15,32905,6
157545,15,32905,6
33132,15,32905,6
33133,15,32905,6
17429,15,32905,6
33134,15,32905,6
157546,15,32905,6
33135,15,32905,6
33136,15,32905,6
157547,15,32905,6
157548,15,32905,6
33137,15,32905,6
33138,15,32905,6
157549,15,32905,6
17430,15,32905,6
33139,15,32905,6
33140,15,32905,6
17431,15,32905,6
17432,15,32905,6
17433,15,32905,6
33141,15,32905,6
33142,15,32905,6
157550,15,32905,6
33143,15,32905,6
33144,15,32905,6
33145,15,32905,6
157551,15,32905,6
157552,15,32905,6
157553,15,32905,6
157555,15,32905,6
157556,15,32905,6
157557,15,32905,6
157558,15,32905,6
157559,15,32905,6
17434,15,32905,6
157590,15,32905,6
157569,15,32905,6
17435,15,32905,6
157589,15,32905,6
157591,15,32905,6
157560,15,32905,6
157578,15,32905,6
157577,15,32905,6
157579,15,32905,6
157572,15,32905,6
157573,15,32905,6
157651,15,32905,6
157652,15,32905,6
33151,16,32905,6
33152,16,32905,6
33153,16,32905,6
17436,16,32905,6
17437,16,32905,6
17438,16,32905,6
157593,16,32905,6
33154,16,32905,6
33155,16,32905,6
33156,16,32905,6
17439,16,32905,6
33157,16,32905,6
17440,16,32905,6
17441,16,32905,6
157594,16,32905,6
17442,16,32905,6
33158,16,32905,6
157595,16,32905,6
157596,16,32905,6
33159,16,32905,6
17443,16,32905,6
17444,16,32905,6
157597,16,32905,6
33160,16,32905,6
33161,16,32905,6
157598,16,32905,6
17445,16,32905,6
17446,16,32905,6
157599,16,32905,6
17447,16,32905,6
157600,16,32905,6
157601,16,32905,6
157602,16,32905,6
33162,16,32905,6
157603,16,32905,6
157604,16,32905,6
157605,16,32905,6
157606,16,32905,6
157607,16,32905,6
157608,16,32905,6
157609,16,32905,6
17448,16,32905,6
33163,16,32905,6
157610,16,32905,6
157611,16,32905,6
33164,16,32905,6
17449,16,32905,6
33165,16,32905,6
157612,16,32905,6
33166,16,32905,6
157613,16,32905,6
33167,16,32905,6
157614,16,32905,6
33168,16,32905,6
157615,16,32905,6
157616,16,32905,6
157617,16,32905,6
157653,16,32905,6
157618,16,32905,6
157635,16,32905,6
33170,17,32905,6
157656,17,32905,6
33171,17,32905,6
33172,17,32905,6
17451,17,32905,6
17452,17,32905,6
17453,17,32905,6
33173,17,32905,6
17454,17,32905,6
157657,17,32905,6
157658,17,32905,6
33174,17,32905,6
17455,17,32905,6
17456,17,32905,6
33175,17,32905,6
33176,17,32905,6
33177,17,32905,6
157659,17,32905,6
157660,17,32905,6
33178,17,32905,6
157661,17,32905,6
33179,17,32905,6
17457,17,32905,6
17458,17,32905,6
33180,17,32905,6
157662,17,32905,6
157663,17,32905,6
33181,17,32905,6
17459,17,32905,6
33182,17,32905,6
33183,17,32905,6
33184,17,32905,6
33185,17,32905,6
157664,17,32905,6
33186,17,32905,6
17460,17,32905,6
157665,17,32905,6
157666,17,32905,6
157667,17,32905,6
33187,17,32905,6
157668,17,32905,6
157669,17,32905,6
157670,17,32905,6
157696,17,32905,6
157697,17,32905,6
157671,17,32905,6
157679,17,32905,6
157683,17,32905,6
157684,17,32905,6
144287,18,32905,6
17469,18,32905,6
33190,18,32905,6
33191,18,32905,6
157699,18,32905,6
33192,18,32905,6
33193,18,32905,6
157700,18,32905,6
33194,18,32905,6
33195,18,32905,6
33196,18,32905,6
33197,18,32905,6
17461,18,32905,6
33198,18,32905,6
157702,18,32905,6
157703,18,32905,6
17462,18,32905,6
157705,18,32905,6
33199,18,32905,6
17463,18,32905,6
157706,18,32905,6
157707,18,32905,6
157708,18,32905,6
17464,18,32905,6
33200,18,32905,6
157709,18,32905,6
17465,18,32905,6
157710,18,32905,6
157711,18,32905,6
33201,18,32905,6
17466,18,32905,6
17467,18,32905,6
33202,18,32905,6
33203,18,32905,6
157712,18,32905,6
157713,18,32905,6
33204,18,32905,6
157714,18,32905,6
157715,18,32905,6
17468,18,32905,6
157716,18,32905,6
157717,18,32905,6
157718,18,32905,6
157733,18,32905,6
157754,18,32905,6
157753,18,32905,6
157736,18,32905,6
157755,18,32905,6
157734,18,32905,6
157732,18,32905,6
157727,18,32905,6
157730,18,32905,6
157752,18,32905,6
157726,18,32905,6
157751,18,32905,6
157740,18,32905,6
157739,18,32905,6
157737,18,32905,6
157719,18,32905,6
157764,18,32905,6
17470,19,32905,6
33207,19,32905,6
33208,19,32905,6
33209,19,32905,6
33210,19,32905,6
33211,19,32905,6
33212,19,32905,6
17471,19,32905,6
157758,19,32905,6
33213,19,32905,6
157759,19,32905,6
157760,19,32905,6
157761,19,32905,6
33214,19,32905,6
33215,19,32905,6
33216,19,32905,6
33217,19,32905,6
157762,19,32905,6
157763,19,32905,6
33218,19,32905,6
17472,19,32905,6
33219,19,32905,6
33220,19,32905,6
33221,19,32905,6
33222,19,32905,6
33223,19,32905,6
33224,19,32905,6
33225,19,32905,6
33226,19,32905,6
157765,19,32905,6
17473,19,32905,6
157766,19,32905,6
157767,19,32905,6
33227,19,32905,6
157802,19,32905,6
157801,19,32905,6
157784,19,32905,6
157781,19,32905,6
157804,19,32905,6
157799,19,32905,6
157803,19,32905,6
157800,19,32905,6
157805,19,32905,6
157787,19,32905,6
157788,19,32905,6
157768,19,32905,6
148547,20,32905,6
33229,20,32905,6
157808,20,32905,6
157809,20,32905,6
157810,20,32905,6
157811,20,32905,6
33230,20,32905,6
17474,20,32905,6
157812,20,32905,6
33231,20,32905,6
33232,20,32905,6
157813,20,32905,6
157814,20,32905,6
157815,20,32905,6
157816,20,32905,6
17475,20,32905,6
17476,20,32905,6
33233,20,32905,6
157817,20,32905,6
157818,20,32905,6
33234,20,32905,6
157819,20,32905,6
157820,20,32905,6
157830,20,32905,6
157821,20,32905,6
17477,20,32905,6
157834,21,32905,6
157835,21,32905,6
157836,21,32905,6
157837,21,32905,6
157838,21,32905,6
17478,21,32905,6
33236,21,32905,6
33237,21,32905,6
157839,21,32905,6
33239,21,32905,6
17479,21,32905,6
17480,21,32905,6
33240,21,32905,6
157840,21,32905,6
157841,21,32905,6
157859,21,32905,6
157842,21,32905,6
157849,21,32905,6
157853,21,32905,6
157852,21,32905,6
157850,21,32905,6
33238,22,32905,6
33241,22,32905,6
17481,22,32905,6
157861,22,32905,6
157862,22,32905,6
157863,22,32905,6
157864,22,32905,6
17482,22,32905,6
157865,22,32905,6
157866,22,32905,6
33242,22,32905,6
33243,22,32905,6
157871,22,32905,6
157869,22,32905,6
157870,22,32905,6
157867,22,32905,6
33245,23,32905,6
17483,23,32905,6
17484,23,32905,6
17485,23,32905,6
17486,23,32905,6
13614,23,32905,6
157880,23,32905,6
157881,23,32905,6
157882,23,32905,6
157885,23,32905,6
157883,23,32905,6
157887,24,32905,6
157888,24,32905,6
33246,24,32905,6
17487,24,32905,6
33247,24,32905,6
157889,24,32905,6
157890,24,32905,6
148687,25,32905,6
33248,25,32905,6
157894,25,32905,6
157895,25,32905,6
33249,25,32905,6
157896,25,32905,6
157897,25,32905,6
157898,25,32905,6
33250,25,32905,6
157899,25,32905,6
157904,25,32905,6
157903,25,32905,6
157905,26,32905,6
157906,26,32905,6
157907,26,32905,6
157910,27,32905,6
157915,29,32905,6
157916,30,32905,6
33251,6,33251,6
157917,6,33251,6
33252,8,33251,6
33253,8,33251,6
157919,9,33251,6
157920,10,33251,6
157922,10,33251,6
17488,11,33251,6
157925,11,33251,6
157924,11,33251,6
157927,12,33251,6
157928,12,33251,6
157926,12,33251,6
157929,12,33251,6
33254,12,33251,6
33255,14,33251,6
157934,14,33251,6
157935,15,33251,6
33256,17,33251,6
33257,17,33251,6
17489,18,33251,6
157938,18,33251,6
157940,21,33251,6
157943,29,33251,6
151778,31,33251,6
33258,6,33258,6
157945,6,33258,6
157946,7,33258,6
33259,7,33258,6
157947,7,33258,6
157948,7,33258,6
157949,8,33258,6
157950,9,33258,6
157951,9,33258,6
157953,10,33258,6
157954,10,33258,6
157955,10,33258,6
33260,10,33258,6
157961,10,33258,6
157959,10,33258,6
33261,10,33258,6
157958,10,33258,6
157962,10,33258,6
157960,10,33258,6
157964,11,33258,6
157965,11,33258,6
33262,12,33258,6
33263,12,33258,6
33264,12,33258,6
157970,12,33258,6
157968,12,33258,6
157972,13,33258,6
157973,14,33258,6
157975,14,33258,6
33265,15,33258,6
157976,15,33258,6
157977,15,33258,6
157978,15,33258,6
157980,15,33258,6
33266,16,33258,6
157982,16,33258,6
157983,16,33258,6
157985,17,33258,6
157986,17,33258,6
157987,17,33258,6
157990,19,33258,6
157991,19,33258,6
157992,19,33258,6
157995,20,33258,6
157996,20,33258,6
158002,26,33258,6
33267,6,33267,6
158003,6,33267,6
158004,6,33267,6
158005,8,33267,6
158008,9,33267,6
33268,9,33267,6
158009,10,33267,6
158011,11,33267,6
158013,11,33267,6
33269,12,33267,6
158015,12,33267,6
33270,12,33267,6
33271,12,33267,6
33272,12,33267,6
17491,13,33267,6
33273,13,33267,6
158017,13,33267,6
158018,14,33267,6
158021,15,33267,6
158022,15,33267,6
33275,16,33267,6
158025,16,33267,6
158026,16,33267,6
158029,16,33267,6
158027,16,33267,6
158030,17,33267,6
158031,18,33267,6
158032,18,33267,6
33276,6,33276,6
158033,6,33276,6
158034,6,33276,6
33277,8,33276,6
33278,8,33276,6
33279,9,33276,6
158040,9,33276,6
158045,10,33276,6
33280,10,33276,6
17492,10,33276,6
158046,10,33276,6
33281,10,33276,6
158047,10,33276,6
158048,10,33276,6
158051,10,33276,6
158049,10,33276,6
158053,11,33276,6
158054,11,33276,6
33282,11,33276,6
158055,11,33276,6
158056,11,33276,6
158057,11,33276,6
158058,11,33276,6
158060,11,33276,6
158061,12,33276,6
33283,12,33276,6
158062,12,33276,6
158066,12,33276,6
158064,12,33276,6
158067,13,33276,6
33285,13,33276,6
158068,13,33276,6
158069,13,33276,6
158070,13,33276,6
33287,14,33276,6
158075,14,33276,6
158084,14,33276,6
158076,14,33276,6
158079,14,33276,6
158082,14,33276,6
158081,14,33276,6
158080,14,33276,6
158083,14,33276,6
17495,15,33276,6
158085,15,33276,6
33288,15,33276,6
158086,15,33276,6
158087,15,33276,6
158088,15,33276,6
158089,15,33276,6
142483,16,33276,6
17496,16,33276,6
158095,16,33276,6
158096,16,33276,6
158102,16,33276,6
158097,16,33276,6
158103,16,33276,6
158104,17,33276,6
158105,17,33276,6
158107,17,33276,6
158106,17,33276,6
158108,17,33276,6
158113,18,33276,6
158114,18,33276,6
158115,18,33276,6
33290,18,33276,6
158116,18,33276,6
158117,18,33276,6
158119,18,33276,6
133419,19,33276,6
33291,19,33276,6
158121,19,33276,6
158122,19,33276,6
158123,19,33276,6
158127,19,33276,6
158124,19,33276,6
158125,20,33276,6
158128,20,33276,6
158129,20,33276,6
158130,20,33276,6
158134,21,33276,6
158137,22,33276,6
158138,23,33276,6
148703,24,33276,6
158140,24,33276,6
158141,25,33276,6
158143,25,33276,6
158142,25,33276,6
158145,27,33276,6
158146,27,33276,6
158148,42,33276,6
158149,47,33276,6
132411,63,33276,6
33292,6,33292,6
33295,8,33292,6
33293,8,33292,6
158151,9,33292,6
25932,10,33292,6
158152,10,33292,6
33296,10,33292,6
158153,10,33292,6
158154,10,33292,6
158157,10,33292,6
17498,10,33292,6
17497,10,33292,6
158155,10,33292,6
158159,10,33292,6
158160,10,33292,6
158158,10,33292,6
33297,11,33292,6
158162,11,33292,6
158163,11,33292,6
158165,12,33292,6
158166,12,33292,6
33298,12,33292,6
158169,12,33292,6
158170,12,33292,6
158171,12,33292,6
158167,12,33292,6
158168,12,33292,6
158173,13,33292,6
36766,13,33292,6
158175,14,33292,6
33299,14,33292,6
158176,14,33292,6
33300,14,33292,6
158177,14,33292,6
158181,14,33292,6
158178,14,33292,6
158182,14,33292,6
33301,14,33292,6
158180,14,33292,6
158183,15,33292,6
158186,15,33292,6
158185,15,33292,6
17500,15,33292,6
158187,15,33292,6
158188,15,33292,6
158189,16,33292,6
158190,16,33292,6
158192,16,33292,6
33304,16,33292,6
158193,17,33292,6
158196,18,33292,6
33305,18,33292,6
158197,18,33292,6
158198,18,33292,6
33306,19,33292,6
158200,20,33292,6
158201,21,33292,6
158203,23,33292,6
158204,23,33292,6
33307,6,33307,6
33308,12,33307,6
33309,13,33307,6
33310,14,33307,6
17501,14,33307,6
158207,15,33307,6
17502,16,33307,6
158209,20,33307,6
17503,21,33307,6
158212,24,33307,6
158214,27,33307,6
131240,6,33311,6
33311,6,33311,6
158215,7,33311,6
33312,8,33311,6
158216,8,33311,6
158217,8,33311,6
158218,8,33311,6
158221,8,33311,6
158219,8,33311,6
17504,8,33311,6
158220,8,33311,6
17505,9,33311,6
17506,9,33311,6
33313,9,33311,6
17507,9,33311,6
158222,9,33311,6
158223,9,33311,6
158226,9,33311,6
158224,9,33311,6
158228,9,33311,6
158229,10,33311,6
33317,10,33311,6
158230,10,33311,6
158231,10,33311,6
158232,10,33311,6
158233,10,33311,6
33318,10,33311,6
158234,10,33311,6
17508,10,33311,6
17509,10,33311,6
33319,10,33311,6
33320,10,33311,6
158235,10,33311,6
33321,10,33311,6
33322,10,33311,6
33323,10,33311,6
158236,10,33311,6
33324,10,33311,6
158237,10,33311,6
158239,10,33311,6
158240,10,33311,6
33325,10,33311,6
33330,11,33311,6
17510,11,33311,6
17511,11,33311,6
158241,11,33311,6
33331,11,33311,6
33332,11,33311,6
158242,11,33311,6
33333,11,33311,6
17512,11,33311,6
33334,11,33311,6
33335,11,33311,6
33336,11,33311,6
158243,11,33311,6
158244,11,33311,6
33337,11,33311,6
158245,11,33311,6
158246,11,33311,6
158247,11,33311,6
33338,11,33311,6
158252,11,33311,6
158248,11,33311,6
158255,12,33311,6
33340,12,33311,6
158256,12,33311,6
158257,12,33311,6
158258,12,33311,6
17514,12,33311,6
17515,12,33311,6
33341,12,33311,6
158260,12,33311,6
158261,12,33311,6
17516,12,33311,6
158262,12,33311,6
17517,12,33311,6
158264,12,33311,6
158263,12,33311,6
158266,12,33311,6
158259,13,33311,6
33344,13,33311,6
33345,13,33311,6
33346,13,33311,6
33347,13,33311,6
33348,13,33311,6
17519,13,33311,6
158269,13,33311,6
33349,13,33311,6
33350,13,33311,6
33351,13,33311,6
17520,13,33311,6
158270,13,33311,6
158276,13,33311,6
158279,13,33311,6
158271,13,33311,6
158281,13,33311,6
33354,14,33311,6
17521,14,33311,6
33355,14,33311,6
17522,14,33311,6
158282,14,33311,6
158283,14,33311,6
17523,14,33311,6
17524,14,33311,6
17525,14,33311,6
33356,14,33311,6
158284,14,33311,6
158285,14,33311,6
17526,14,33311,6
158286,14,33311,6
158294,14,33311,6
158297,14,33311,6
158287,14,33311,6
158300,14,33311,6
166302,14,33311,6
158301,15,33311,6
158302,15,33311,6
158303,15,33311,6
158304,15,33311,6
33358,15,33311,6
158305,15,33311,6
158306,15,33311,6
158307,15,33311,6
17529,15,33311,6
33359,15,33311,6
158308,15,33311,6
33360,15,33311,6
17530,15,33311,6
17531,15,33311,6
158309,15,33311,6
33361,15,33311,6
33362,15,33311,6
33363,15,33311,6
158310,15,33311,6
